repo_full_name,repo_url,repo_stars,repo_language,issues,median_ttc_days,avg_comments
web-platform-tests/wpt,https://github.com/web-platform-tests/wpt,5542,HTML,1,23.890474537037036,9.0
mandiant/capa,https://github.com/mandiant/capa,5529,Python,1,3.0405787037037038,3.0
pytorch/torchtune,https://github.com/pytorch/torchtune,5507,Python,1,0.9868055555555556,1.0
mlpack/mlpack,https://github.com/mlpack/mlpack,5484,C++,1,37.243993055555556,3.0
defold/defold,https://github.com/defold/defold,5434,C++,1,536.8371296296297,0.0
dotnet/msbuild,https://github.com/dotnet/msbuild,5432,C#,1,31.8978125,3.0
holoviz/panel,https://github.com/holoviz/panel,5427,Python,1,49.84342592592593,8.0
rmosolgo/graphql-ruby,https://github.com/rmosolgo/graphql-ruby,5418,Ruby,1,0.6793518518518519,8.0
strimzi/strimzi-kafka-operator,https://github.com/strimzi/strimzi-kafka-operator,5395,Java,1,126.9319675925926,10.0
lingui/js-lingui,https://github.com/lingui/js-lingui,5384,TypeScript,1,3.8498842592592593,3.0
LMCache/LMCache,https://github.com/LMCache/LMCache,5380,Python,1,0.09524305555555555,0.0
ethereum/web3.py,https://github.com/ethereum/web3.py,5360,Python,1,4.159560185185185,2.0
chaiNNer-org/chaiNNer,https://github.com/chaiNNer-org/chaiNNer,5327,Python,1,28.38943287037037,5.0
tuist/tuist,https://github.com/tuist/tuist,5284,Swift,1,131.63251157407407,4.0
serenity-rs/serenity,https://github.com/serenity-rs/serenity,5247,Rust,1,100.27266203703704,9.0
lightdash/lightdash,https://github.com/lightdash/lightdash,5220,TypeScript,1,119.0075,1.0
solidusio/solidus,https://github.com/solidusio/solidus,5208,Ruby,1,65.09307870370371,3.0
infinyon/fluvio,https://github.com/infinyon/fluvio,5017,Rust,1,69.53346064814815,1.0
paradigmxyz/reth,https://github.com/paradigmxyz/reth,4999,Rust,1,5.759548611111111,0.0
rust-lang/rust-bindgen,https://github.com/rust-lang/rust-bindgen,4961,Rust,1,0.5520486111111111,6.0
sitespeedio/sitespeed.io,https://github.com/sitespeedio/sitespeed.io,4931,JavaScript,1,1768.9163310185186,22.0
RfidResearchGroup/proxmark3,https://github.com/RfidResearchGroup/proxmark3,4855,C,1,2.4669907407407408,3.0
adbar/trafilatura,https://github.com/adbar/trafilatura,4732,Python,1,6.9937962962962965,0.0
micrometer-metrics/micrometer,https://github.com/micrometer-metrics/micrometer,4717,Java,1,3.052141203703704,17.0
grafana/mimir,https://github.com/grafana/mimir,4684,Go,1,11.03818287037037,5.0
orval-labs/orval,https://github.com/orval-labs/orval,4633,TypeScript,1,8.53008101851852,0.0
aws/s2n-tls,https://github.com/aws/s2n-tls,4632,C,1,38.01809027777778,2.0
rusterlium/rustler,https://github.com/rusterlium/rustler,4617,Rust,1,111.26934027777777,8.0
ag2ai/faststream,https://github.com/ag2ai/faststream,4581,Python,1,3.087962962962963,1.0
kserve/kserve,https://github.com/kserve/kserve,4578,Python,1,4.546759259259259,0.0
taikoxyz/taiko-mono,https://github.com/taikoxyz/taiko-mono,4567,Solidity,1,35.234965277777775,1.0
statamic/cms,https://github.com/statamic/cms,4539,PHP,1,8.949108796296295,14.0
stonith404/pingvin-share,https://github.com/stonith404/pingvin-share,4498,TypeScript,1,28.920729166666668,11.0
microsoft/msquic,https://github.com/microsoft/msquic,4469,C,1,525.1340625,4.0
emissary-ingress/emissary,https://github.com/emissary-ingress/emissary,4462,Python,1,166.4441087962963,1.0
h2database/h2database,https://github.com/h2database/h2database,4453,Java,1,188.3648726851852,11.0
Expensify/App,https://github.com/Expensify/App,4441,TypeScript,1,19.66289351851852,13.0
adafruit/circuitpython,https://github.com/adafruit/circuitpython,4340,C,1,31.084270833333335,3.0
googleapis/google-cloud-go,https://github.com/googleapis/google-cloud-go,4333,Go,1,10.148981481481481,0.0
Azure/azure-cli,https://github.com/Azure/azure-cli,4329,Python,1,0.39167824074074076,5.0
alexjustesen/speedtest-tracker,https://github.com/alexjustesen/speedtest-tracker,4318,PHP,1,2.0428819444444444,17.0
Marker-Inc-Korea/AutoRAG,https://github.com/Marker-Inc-Korea/AutoRAG,4296,Python,1,9.364930555555556,2.0
zio/zio,https://github.com/zio/zio,4277,Scala,1,93.70607638888889,16.0
camunda/camunda-bpm-platform,https://github.com/camunda/camunda-bpm-platform,4242,Java,1,25.072997685185186,2.0
cilium/tetragon,https://github.com/cilium/tetragon,4171,C,1,1.0073842592592592,0.0
melt-ui/melt-ui,https://github.com/melt-ui/melt-ui,4084,TypeScript,1,18.20334490740741,1.0
PowerDNS/pdns,https://github.com/PowerDNS/pdns,4069,C++,1,0.7732060185185186,2.0
apache/kvrocks,https://github.com/apache/kvrocks,4059,C++,1,7.871666666666667,2.0
OpenNMT/CTranslate2,https://github.com/OpenNMT/CTranslate2,4031,C++,1,2.945011574074074,5.0
ansible/molecule,https://github.com/ansible/molecule,4004,Python,1,54.260046296296295,11.0
capricorn86/happy-dom,https://github.com/capricorn86/happy-dom,4003,TypeScript,1,1.5547569444444445,0.0
jetty/jetty.project,https://github.com/jetty/jetty.project,3999,Java,1,588.8510532407407,4.0
status-im/status-mobile,https://github.com/status-im/status-mobile,3998,Clojure,1,1.807986111111111,33.0
code-charity/youtube,https://github.com/code-charity/youtube,3980,JavaScript,1,0.8977430555555556,11.0
pydata/xarray,https://github.com/pydata/xarray,3979,Python,1,1.6501273148148148,3.0
more-itertools/more-itertools,https://github.com/more-itertools/more-itertools,3977,Python,1,1.458761574074074,9.0
urllib3/urllib3,https://github.com/urllib3/urllib3,3943,Python,1,0.8598958333333333,3.0
google/oboe,https://github.com/google/oboe,3929,C++,1,0.18038194444444444,0.0
tox-dev/tox,https://github.com/tox-dev/tox,3841,Python,1,0.022199074074074072,0.0
projectcontour/contour,https://github.com/projectcontour/contour,3835,HTML,1,1.109398148148148,2.0
django-guardian/django-guardian,https://github.com/django-guardian/django-guardian,3802,Python,1,108.65475694444444,11.0
MovingBlocks/Terasology,https://github.com/MovingBlocks/Terasology,3762,Java,1,3833.0484375,2.0
ansible/ansible-lint,https://github.com/ansible/ansible-lint,3753,Python,1,0.05445601851851852,2.0
freedomofpress/securedrop,https://github.com/freedomofpress/securedrop,3725,Python,1,59.8671875,1.0
Kotlin/dokka,https://github.com/Kotlin/dokka,3670,Kotlin,1,3.3948958333333334,0.0
torchgeo/torchgeo,https://github.com/torchgeo/torchgeo,3650,Python,1,170.98253472222223,3.0
fwupd/fwupd,https://github.com/fwupd/fwupd,3624,C,1,0.1751273148148148,2.0
spockframework/spock,https://github.com/spockframework/spock,3608,Java,1,2844.6061226851853,3.0
asterinas/asterinas,https://github.com/asterinas/asterinas,3591,Rust,1,145.67300925925926,1.0
npgsql/npgsql,https://github.com/npgsql/npgsql,3536,C#,1,605.2667013888889,7.0
neomutt/neomutt,https://github.com/neomutt/neomutt,3507,C,1,0.8963310185185185,10.0
alibaba/GraphScope,https://github.com/alibaba/GraphScope,3482,C++,1,0.7688888888888888,0.0
apache/fory,https://github.com/apache/fory,3462,Java,1,18.471689814814816,0.0
thomhurst/TUnit,https://github.com/thomhurst/TUnit,3457,C#,1,2.647800925925926,5.0
vocodedev/vocode-core,https://github.com/vocodedev/vocode-core,3452,Python,1,7.559548611111111,25.0
kube-rs/kube,https://github.com/kube-rs/kube,3445,Rust,1,419.17859953703703,5.0
erigontech/erigon,https://github.com/erigontech/erigon,3429,Go,1,354.9201851851852,1.0
astral-sh/python-build-standalone,https://github.com/astral-sh/python-build-standalone,3418,Python,1,7.008472222222222,15.0
alicebob/miniredis,https://github.com/alicebob/miniredis,3353,Go,1,5.829074074074074,2.0
space-wizards/space-station-14,https://github.com/space-wizards/space-station-14,3325,C#,1,13.071006944444445,0.0
sigp/lighthouse,https://github.com/sigp/lighthouse,3297,Rust,1,34.76658564814815,6.0
rotki/rotki,https://github.com/rotki/rotki,3271,Python,1,242.2049537037037,8.0
Kosinkadink/ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,3264,Python,1,33.133796296296296,1.0
stellar/stellar-core,https://github.com/stellar/stellar-core,3236,C++,1,2274.1335185185185,2.0
gardener/gardener,https://github.com/gardener/gardener,3226,Go,1,99.07207175925926,19.0
sdv-dev/SDV,https://github.com/sdv-dev/SDV,3182,Python,1,4.939953703703703,0.0
apache/lucene,https://github.com/apache/lucene,3159,Java,1,87.37788194444444,5.0
neuralmagic/deepsparse,https://github.com/neuralmagic/deepsparse,3157,Python,1,1.6969328703703703,1.0
apache/arrow-rs,https://github.com/apache/arrow-rs,3139,Rust,1,5.1772685185185185,2.0
SynoCommunity/spksrc,https://github.com/SynoCommunity/spksrc,3132,C,1,214.63194444444446,20.0
rdkit/rdkit,https://github.com/rdkit/rdkit,3077,HTML,1,7.658923611111111,1.0
verilator/verilator,https://github.com/verilator/verilator,3076,C++,1,0.28653935185185186,1.0
beeware/briefcase,https://github.com/beeware/briefcase,3073,Python,1,11.358900462962962,2.0
mne-tools/mne-python,https://github.com/mne-tools/mne-python,3068,Python,1,385.3646412037037,3.0
stacks-network/stacks-core,https://github.com/stacks-network/stacks-core,3036,Rust,1,133.44226851851852,11.0
ElementsProject/lightning,https://github.com/ElementsProject/lightning,2999,C,1,8.584375,6.0
lycheeverse/lychee,https://github.com/lycheeverse/lychee,2997,Rust,1,4.595092592592593,6.0
openrewrite/rewrite,https://github.com/openrewrite/rewrite,2988,Java,1,0.24498842592592593,4.0
root-project/root,https://github.com/root-project/root,2980,C++,1,11.914027777777777,5.0
NVIDIA/cuda-python,https://github.com/NVIDIA/cuda-python,2973,Python,1,20.93023148148148,0.0
argilla-io/distilabel,https://github.com/argilla-io/distilabel,2892,Python,1,6.760115740740741,0.0
TheEdoRan/next-safe-action,https://github.com/TheEdoRan/next-safe-action,2878,TypeScript,1,1.445474537037037,3.0
pytorch/TensorRT,https://github.com/pytorch/TensorRT,2864,Python,1,24.049247685185186,4.0
embeddings-benchmark/mteb,https://github.com/embeddings-benchmark/mteb,2855,Python,1,0.6797916666666667,0.0
deforum/sd-webui-deforum,https://github.com/deforum/sd-webui-deforum,2838,Python,1,12.392766203703705,15.0
PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,2817,Python,1,58.25105324074074,9.0
buildpacks/pack,https://github.com/buildpacks/pack,2808,Go,1,7.063969907407407,5.0
sorry-cypress/sorry-cypress,https://github.com/sorry-cypress/sorry-cypress,2802,TypeScript,1,148.41444444444446,12.0
typegoose/mongodb-memory-server,https://github.com/typegoose/mongodb-memory-server,2759,TypeScript,1,239.1354861111111,30.0
ethereumjs/ethereumjs-monorepo,https://github.com/ethereumjs/ethereumjs-monorepo,2715,TypeScript,1,11.428761574074073,1.0
agda/agda,https://github.com/agda/agda,2713,Haskell,1,5.879791666666667,6.0
stryker-mutator/stryker-js,https://github.com/stryker-mutator/stryker-js,2697,TypeScript,1,6.899085648148148,7.0
model-checking/kani,https://github.com/model-checking/kani,2675,Rust,1,538.0556712962963,3.0
TobikoData/sqlmesh,https://github.com/TobikoData/sqlmesh,2617,Python,1,0.0017939814814814815,1.0
MetaMask/metamask-mobile,https://github.com/MetaMask/metamask-mobile,2609,TypeScript,1,50.38702546296296,4.0
lammps/lammps,https://github.com/lammps/lammps,2608,C++,1,12.24431712962963,5.0
grafana/tanka,https://github.com/grafana/tanka,2604,Go,1,326.0214236111111,3.0
vuejs/devtools,https://github.com/vuejs/devtools,2581,TypeScript,1,217.33512731481483,16.0
clj-commons/aleph,https://github.com/clj-commons/aleph,2573,Clojure,1,98.16253472222222,11.0
huggingface/setfit,https://github.com/huggingface/setfit,2572,Jupyter Notebook,1,15.724479166666667,1.0
DLR-RM/rl-baselines3-zoo,https://github.com/DLR-RM/rl-baselines3-zoo,2554,Python,1,0.5034606481481482,1.0
msys2/MINGW-packages,https://github.com/msys2/MINGW-packages,2533,Shell,1,966.5196180555556,20.0
cve-search/cve-search,https://github.com/cve-search/cve-search,2524,Python,1,7.542013888888889,6.0
openstreetmap/openstreetmap-website,https://github.com/openstreetmap/openstreetmap-website,2518,Ruby,1,1.1302083333333333,6.0
devflowinc/trieve,https://github.com/devflowinc/trieve,2502,Rust,1,1.848298611111111,0.0
http-kit/http-kit,https://github.com/http-kit/http-kit,2494,Java,1,184.14685185185186,0.0
near/nearcore,https://github.com/near/nearcore,2492,Rust,1,4.730717592592592,0.0
simplefoc/Arduino-FOC,https://github.com/simplefoc/Arduino-FOC,2490,C++,1,15.477592592592593,5.0
libp2p/js-libp2p,https://github.com/libp2p/js-libp2p,2485,TypeScript,1,56.71886574074074,1.0
flix/flix,https://github.com/flix/flix,2481,Flix,1,417.93888888888887,1.0
grafana/alloy,https://github.com/grafana/alloy,2467,Go,1,48.08696759259259,0.0
mitogen-hq/mitogen,https://github.com/mitogen-hq/mitogen,2430,Python,1,612.6828472222222,13.0
twmb/franz-go,https://github.com/twmb/franz-go,2414,Go,1,47.32542824074074,11.0
stripe/stripe-go,https://github.com/stripe/stripe-go,2408,Go,1,0.24395833333333333,1.0
cisagov/ScubaGear,https://github.com/cisagov/ScubaGear,2303,PowerShell,1,15.242743055555556,0.0
ava-labs/avalanchego,https://github.com/ava-labs/avalanchego,2289,Go,1,82.33233796296297,1.0
xiaoyifang/goldendict-ng,https://github.com/xiaoyifang/goldendict-ng,2287,C++,1,0.3908564814814815,8.0
kubernetes-sigs/gateway-api,https://github.com/kubernetes-sigs/gateway-api,2273,Go,1,2.109074074074074,2.0
parseablehq/parseable,https://github.com/parseablehq/parseable,2244,Rust,1,21.281087962962964,2.0
BOINC/boinc,https://github.com/BOINC/boinc,2217,PHP,1,29.902337962962964,23.0
cargo-bins/cargo-binstall,https://github.com/cargo-bins/cargo-binstall,2201,Rust,1,37.00008101851852,0.0
scverse/scanpy,https://github.com/scverse/scanpy,2201,Python,1,443.04246527777775,10.0
kubernetes-client/javascript,https://github.com/kubernetes-client/javascript,2191,TypeScript,1,3.0052314814814816,3.0
modelcontextprotocol/go-sdk,https://github.com/modelcontextprotocol/go-sdk,2190,Go,1,13.116585648148147,6.0
The-OpenROAD-Project/OpenROAD,https://github.com/The-OpenROAD-Project/OpenROAD,2176,Verilog,1,43.009594907407404,6.0
open-telemetry/opentelemetry-python,https://github.com/open-telemetry/opentelemetry-python,2166,Python,1,0.7053587962962963,0.0
typelevel/cats-effect,https://github.com/typelevel/cats-effect,2165,Scala,1,1.8711805555555556,0.0
containers/ramalama,https://github.com/containers/ramalama,2163,Python,1,8.785300925925926,11.0
opencollective/opencollective,https://github.com/opencollective/opencollective,2162,Unknown,1,12.99886574074074,0.0
getsentry/sentry-python,https://github.com/getsentry/sentry-python,2072,Python,1,56.02211805555555,3.0
graphile/worker,https://github.com/graphile/worker,2028,TypeScript,1,4.855775462962963,1.0
flutter/flutter-intellij,https://github.com/flutter/flutter-intellij,2012,Java,1,350.1089930555556,29.0
facet-rs/facet,https://github.com/facet-rs/facet,2007,Rust,1,0.0036226851851851854,0.0
plv8/plv8,https://github.com/plv8/plv8,2006,C++,1,102.60893518518519,12.0
pravega/pravega,https://github.com/pravega/pravega,2002,Java,1,1.081574074074074,0.0
nextcloud/spreed,https://github.com/nextcloud/spreed,2001,JavaScript,1,90.0474074074074,8.0
risc0/risc0,https://github.com/risc0/risc0,1994,C++,1,19.99216435185185,0.0
kubernetes-sigs/kueue,https://github.com/kubernetes-sigs/kueue,1990,Go,1,20.195185185185185,2.0
kubearmor/KubeArmor,https://github.com/kubearmor/KubeArmor,1985,Go,1,6.716770833333333,2.0
DFHack/dfhack,https://github.com/DFHack/dfhack,1955,C++,1,2.324189814814815,11.0
medplum/medplum,https://github.com/medplum/medplum,1917,TypeScript,1,336.5744560185185,0.0
eclipse-iceoryx/iceoryx,https://github.com/eclipse-iceoryx/iceoryx,1904,C++,1,6.767696759259259,2.0
brimdata/zui,https://github.com/brimdata/zui,1891,TypeScript,1,1.0522685185185185,0.0
gregnavis/active_record_doctor,https://github.com/gregnavis/active_record_doctor,1885,Ruby,1,531.9452893518519,7.0
rust-lang/rustc_codegen_cranelift,https://github.com/rust-lang/rustc_codegen_cranelift,1878,Rust,1,79.12155092592593,3.0
digimezzo/dopamine,https://github.com/digimezzo/dopamine,1870,TypeScript,1,5.013923611111111,18.0
microsoft/vscode-js-debug,https://github.com/microsoft/vscode-js-debug,1863,TypeScript,1,26.129131944444445,7.0
tatsu-lab/alpaca_eval,https://github.com/tatsu-lab/alpaca_eval,1861,Jupyter Notebook,1,3.4631481481481483,0.0
coreylowman/dfdx,https://github.com/coreylowman/dfdx,1851,Rust,1,87.20594907407407,1.0
apache/datafusion-ballista,https://github.com/apache/datafusion-ballista,1847,Rust,1,1115.229502314815,11.0
asynkron/protoactor-dotnet,https://github.com/asynkron/protoactor-dotnet,1845,C#,1,4.366782407407407,2.0
flexflow/flexflow-train,https://github.com/flexflow/flexflow-train,1834,C++,1,17.218252314814816,3.0
apache/gravitino,https://github.com/apache/gravitino,1817,Java,1,12.982407407407408,1.0
WordPress/wordpress-playground,https://github.com/WordPress/wordpress-playground,1800,JavaScript,1,0.0512962962962963,4.0
FakeItEasy/FakeItEasy,https://github.com/FakeItEasy/FakeItEasy,1799,C#,1,1048.2744328703704,24.0
lustre-labs/lustre,https://github.com/lustre-labs/lustre,1795,Gleam,1,0.6010416666666667,0.0
zarr-developers/zarr-python,https://github.com/zarr-developers/zarr-python,1788,Python,1,51.02539351851852,3.0
ocaml/dune,https://github.com/ocaml/dune,1779,OCaml,1,32.57497685185185,4.0
evanphx/benchmark-ips,https://github.com/evanphx/benchmark-ips,1757,Ruby,1,2307.205150462963,11.0
cpinitiative/usaco-guide,https://github.com/cpinitiative/usaco-guide,1734,MDX,1,134.5795138888889,4.0
materialsproject/pymatgen,https://github.com/materialsproject/pymatgen,1722,Python,1,149.43427083333333,6.0
sile-typesetter/sile,https://github.com/sile-typesetter/sile,1715,Lua,1,1.3997685185185185,4.0
SWE-agent/mini-swe-agent,https://github.com/SWE-agent/mini-swe-agent,1708,Python,1,0.05136574074074074,0.0
rust-av/Av1an,https://github.com/rust-av/Av1an,1702,Rust,1,2.5268055555555557,0.0
piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,1688,Python,1,38.81525462962963,19.0
mui/toolpad,https://github.com/mui/toolpad,1684,TypeScript,1,0.27425925925925926,5.0
datafaker-net/datafaker,https://github.com/datafaker-net/datafaker,1671,Java,1,13.155034722222222,30.0
UI5/webcomponents,https://github.com/UI5/webcomponents,1670,TypeScript,1,23.84210648148148,3.0
dynamicslab/pysindy,https://github.com/dynamicslab/pysindy,1662,Python,1,119.92668981481482,8.0
PyPSA/PyPSA,https://github.com/PyPSA/PyPSA,1650,Python,1,42.49509259259259,8.0
privacyidea/privacyidea,https://github.com/privacyidea/privacyidea,1643,Python,1,304.02307870370373,9.0
neoforged/NeoForge,https://github.com/neoforged/NeoForge,1638,Java,1,0.19670138888888888,2.0
typelevel/skunk,https://github.com/typelevel/skunk,1624,Scala,1,7.430833333333333,1.0
yshavit/mdq,https://github.com/yshavit/mdq,1615,Rust,1,0.045625,1.0
dbt-labs/dbt-utils,https://github.com/dbt-labs/dbt-utils,1603,Makefile,1,64.83799768518519,0.0
microsoft/vscode-cmake-tools,https://github.com/microsoft/vscode-cmake-tools,1602,TypeScript,1,137.09391203703703,33.0
DavidoTek/ProtonUp-Qt,https://github.com/DavidoTek/ProtonUp-Qt,1600,Python,1,182.51517361111112,7.0
openrocket/openrocket,https://github.com/openrocket/openrocket,1595,Java,1,3.8253819444444446,1.0
ELS-RD/kernl,https://github.com/ELS-RD/kernl,1583,Jupyter Notebook,1,113.06377314814814,1.0
zeromq/zeromq.js,https://github.com/zeromq/zeromq.js,1577,TypeScript,1,1543.936712962963,5.0
pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,1564,Python,1,85.77003472222222,5.0
hedyorg/hedy,https://github.com/hedyorg/hedy,1559,CSS,1,16.12440972222222,4.0
dealii/dealii,https://github.com/dealii/dealii,1553,C++,1,2.802604166666667,5.0
clash-lang/clash-compiler,https://github.com/clash-lang/clash-compiler,1539,Haskell,1,18.938645833333332,1.0
reata/sqllineage,https://github.com/reata/sqllineage,1538,Python,1,122.45734953703703,1.0
elalish/manifold,https://github.com/elalish/manifold,1532,C++,1,2.57,8.0
jest-community/awesome-jest,https://github.com/jest-community/awesome-jest,1529,Unknown,1,0.7126967592592592,0.0
fgsfdsfgs/perfect_dark,https://github.com/fgsfdsfgs/perfect_dark,1528,C,1,31.776122685185186,10.0
openremote/openremote,https://github.com/openremote/openremote,1522,Java,1,115.74861111111112,1.0
JuliaLang/PackageCompiler.jl,https://github.com/JuliaLang/PackageCompiler.jl,1504,Julia,1,4.389039351851852,1.0
kubeshop/testkube,https://github.com/kubeshop/testkube,1498,Go,1,27.59019675925926,4.0
Kotlin/kotlinx-kover,https://github.com/Kotlin/kotlinx-kover,1494,Kotlin,1,16.854560185185186,3.0
flux-iac/tofu-controller,https://github.com/flux-iac/tofu-controller,1490,Go,1,6.80837962962963,0.0
aliasvault/aliasvault,https://github.com/aliasvault/aliasvault,1472,C#,1,4.941886574074074,0.0
pt-plugins/PT-depiler,https://github.com/pt-plugins/PT-depiler,1472,TypeScript,1,0.09070601851851852,3.0
kubermatic/kubeone,https://github.com/kubermatic/kubeone,1468,Go,1,83.02381944444444,0.0
bazel-contrib/rules_go,https://github.com/bazel-contrib/rules_go,1445,Go,1,905.1631018518518,3.0
apache/incubator-gluten,https://github.com/apache/incubator-gluten,1443,Scala,1,6.666574074074074,0.0
django-components/django-components,https://github.com/django-components/django-components,1439,Python,1,2.0214583333333334,2.0
TraceMachina/nativelink,https://github.com/TraceMachina/nativelink,1428,Rust,1,21.652094907407406,6.0
microsoft/vscode-jupyter,https://github.com/microsoft/vscode-jupyter,1422,TypeScript,1,32.52747685185185,0.0
algorand/go-algorand,https://github.com/algorand/go-algorand,1416,Go,1,509.92672453703705,0.0
Lightning-AI/lightning-thunder,https://github.com/Lightning-AI/lightning-thunder,1414,Python,1,24.98818287037037,3.0
tailcallhq/tailcall,https://github.com/tailcallhq/tailcall,1397,Rust,1,5.803703703703704,11.0
Eugeny/russh,https://github.com/Eugeny/russh,1385,Rust,1,3.6795601851851854,0.0
intel/llvm,https://github.com/intel/llvm,1370,LLVM,1,66.78885416666667,1.0
py-pdf/fpdf2,https://github.com/py-pdf/fpdf2,1367,Python,1,143.63201388888888,3.0
instructlab/instructlab,https://github.com/instructlab/instructlab,1357,Python,1,1.8578009259259258,3.0
motdotla/node-lambda,https://github.com/motdotla/node-lambda,1357,JavaScript,1,0.4070949074074074,0.0
sermant-io/Sermant,https://github.com/sermant-io/Sermant,1357,Java,1,2.2127430555555554,0.0
sepinf-inc/IPED,https://github.com/sepinf-inc/IPED,1355,Java,1,4.9680787037037035,20.0
FirebirdSQL/firebird,https://github.com/FirebirdSQL/firebird,1354,C++,1,0.7334375,5.0
lagonapp/lagon,https://github.com/lagonapp/lagon,1348,TypeScript,1,38.797349537037036,2.0
OpenTracksApp/OpenTracks,https://github.com/OpenTracksApp/OpenTracks,1346,Java,1,0.022754629629629628,8.0
HoTT/Coq-HoTT,https://github.com/HoTT/Coq-HoTT,1342,Rocq Prover,1,0.9754166666666667,2.0
ngtcp2/ngtcp2,https://github.com/ngtcp2/ngtcp2,1332,C,1,0.16199074074074074,2.0
projectnessie/nessie,https://github.com/projectnessie/nessie,1330,Java,1,90.36892361111111,9.0
JuliaGPU/CUDA.jl,https://github.com/JuliaGPU/CUDA.jl,1326,Julia,1,2.9494328703703703,0.0
nilearn/nilearn,https://github.com/nilearn/nilearn,1313,Python,1,10.831099537037037,4.0
pharo-project/pharo,https://github.com/pharo-project/pharo,1313,Smalltalk,1,0.886712962962963,1.0
spiral-project/ihatemoney,https://github.com/spiral-project/ihatemoney,1302,Python,1,0.41847222222222225,2.0
artem-ogre/CDT,https://github.com/artem-ogre/CDT,1282,C++,1,5.835625,3.0
aws/s2n-quic,https://github.com/aws/s2n-quic,1281,Rust,1,17.012048611111112,0.0
scalikejdbc/scalikejdbc,https://github.com/scalikejdbc/scalikejdbc,1274,Scala,1,129.25457175925925,0.0
Redocly/redocly-cli,https://github.com/Redocly/redocly-cli,1261,TypeScript,1,17.155925925925924,22.0
WarmUpTill/SceneSwitcher,https://github.com/WarmUpTill/SceneSwitcher,1258,C++,1,12.012233796296297,6.0
appium/java-client,https://github.com/appium/java-client,1257,Java,1,17.192511574074075,12.0
jfalcou/eve,https://github.com/jfalcou/eve,1253,C++,1,244.71216435185184,0.0
bitfoundation/bitplatform,https://github.com/bitfoundation/bitplatform,1239,C#,1,0.14256944444444444,0.0
canonical/snapcraft,https://github.com/canonical/snapcraft,1227,Python,1,51.04795138888889,1.0
pytorch/data,https://github.com/pytorch/data,1226,Python,1,1.0426157407407408,0.0
Furglitch/modorganizer2-linux-installer,https://github.com/Furglitch/modorganizer2-linux-installer,1218,Shell,1,1136.664814814815,11.0
apache/jena,https://github.com/apache/jena,1218,Java,1,0.17479166666666668,1.0
pschanely/CrossHair,https://github.com/pschanely/CrossHair,1202,Python,1,226.50280092592592,10.0
android/android-test,https://github.com/android/android-test,1200,Java,1,63.120381944444446,3.0
go-testfixtures/testfixtures,https://github.com/go-testfixtures/testfixtures,1190,Go,1,19.165277777777778,4.0
Shopify/maintenance_tasks,https://github.com/Shopify/maintenance_tasks,1184,Ruby,1,58.08203703703704,0.0
CliMA/Oceananigans.jl,https://github.com/CliMA/Oceananigans.jl,1183,Julia,1,889.895,1.0
taiki-e/cargo-llvm-cov,https://github.com/taiki-e/cargo-llvm-cov,1163,Rust,1,414.79253472222223,7.0
Waujito/youtubeUnblock,https://github.com/Waujito/youtubeUnblock,1157,C,1,0.8076736111111111,35.0
openfrontio/OpenFrontIO,https://github.com/openfrontio/OpenFrontIO,1147,TypeScript,1,4.168877314814814,0.0
boxed/mutmut,https://github.com/boxed/mutmut,1141,Python,1,36.1340162037037,6.0
leancodepl/patrol,https://github.com/leancodepl/patrol,1131,Dart,1,6.3786805555555555,1.0
CosmWasm/cosmwasm,https://github.com/CosmWasm/cosmwasm,1119,Rust,1,16.098541666666666,3.0
wmbusmeters/wmbusmeters,https://github.com/wmbusmeters/wmbusmeters,1116,C++,1,1.1351157407407408,4.0
kiwix/kiwix-android,https://github.com/kiwix/kiwix-android,1104,Kotlin,1,1.0715046296296296,2.0
microsoft/mssql-jdbc,https://github.com/microsoft/mssql-jdbc,1094,Java,1,42.29416666666667,31.0
ergebnis/composer-normalize,https://github.com/ergebnis/composer-normalize,1090,PHP,1,50.996886574074075,1.0
fakefs/fakefs,https://github.com/fakefs/fakefs,1058,Ruby,1,7.2085185185185185,1.0
cypress-io/cypress-docker-images,https://github.com/cypress-io/cypress-docker-images,1053,Dockerfile,1,1842.8766898148149,21.0
keras-team/keras-cv,https://github.com/keras-team/keras-cv,1049,Python,1,2.8808333333333334,0.0
OpenModelica/OpenModelica,https://github.com/OpenModelica/OpenModelica,1047,Modelica,1,5.255625,30.0
run-house/runhouse,https://github.com/run-house/runhouse,1045,Python,1,22.801921296296296,0.0
apache/datafusion-comet,https://github.com/apache/datafusion-comet,1042,Rust,1,3.1932175925925925,6.0
realm/realm-core,https://github.com/realm/realm-core,1041,C++,1,16.883206018518518,13.0
mlr-org/mlr3,https://github.com/mlr-org/mlr3,1031,R,1,3.3482754629629627,0.0
AdaptiveMotorControlLab/CEBRA,https://github.com/AdaptiveMotorControlLab/CEBRA,1027,Python,1,0.08716435185185185,0.0
JuliaDocs/Franklin.jl,https://github.com/JuliaDocs/Franklin.jl,1027,Julia,1,0.03927083333333333,0.0
OSGeo/grass,https://github.com/OSGeo/grass,1017,C,1,31.08476851851852,1.0
